,x_loc,y_loc
42343,-122.413631253,37.7848053746
42344,-122.407633521,37.7841893501
42345,-122.410323495,37.7851225224
42346,-122.417085357,37.785215359
42347,-122.414242956,37.7837240254
42348,-122.414242956,37.7837240254
42349,-122.414242956,37.7837240254
42350,-122.412249768,37.7825563302
42351,-122.416459785,37.7860170555
42352,-122.416459785,37.7860170555
42353,-122.416459785,37.7860170555
42354,-122.416459785,37.7860170555
42355,-122.412930522,37.7838344374
42356,-122.416459785,37.7860170555
42357,-122.416459785,37.7860170555
42358,-122.412369269,37.7873184126
42359,-122.416732163,37.7834655674
42360,-122.420261938,37.7844541271
42361,-122.41464541,37.7860688365
42362,-122.41464541,37.7860688365
42363,-122.41464541,37.7860688365
42364,-122.411965795,37.784914186
42365,-122.411965795,37.784914186
42366,-122.411965795,37.784914186
42367,-122.412999075,37.7862774592
42368,-122.413259499,37.7829514829
42369,-122.413259499,37.7829514829
42370,-122.411965795,37.784914186
42371,-122.411965795,37.784914186
42372,-122.411965795,37.784914186
42373,-122.407188558,37.7832917167
42374,-122.407188558,37.7832917167
42375,-122.421096797,37.7842937803
42376,-122.412563219,37.7857850619
42377,-122.421572274,37.7866181601
42378,-122.421096797,37.7842937803
42379,-122.413790973,37.7838365565
42380,-122.414619687,37.7855830588
42381,-122.407902469,37.7842531769
42382,-122.407902469,37.7842531769
42383,-122.410768766,37.783214519
42384,-122.407877788,37.7859680077
42385,-122.419858277,37.7861371252
42386,-122.415414179,37.784476659
42387,-122.408953598,37.7832878736
42388,-122.408953598,37.7832878736
42389,-122.410699658,37.7869881885
42390,-122.409686192,37.7862042105
42391,-122.406704879,37.7877920333
42392,-122.411965795,37.784914186
42393,-122.411965795,37.784914186
42394,-122.407413026,37.7874074125
42395,-122.407413026,37.7874074125
42396,-122.40743499,37.7875158742
42397,-122.416010947,37.788226672
42398,-122.407413026,37.7874074125
42399,-122.415858343,37.7830505367
42400,-122.415858343,37.7830505367
42401,-122.408648589,37.7849124714
42402,-122.412436902,37.7834857456
42403,-122.407845374,37.785094321
42404,-122.421949488,37.7884881521
42405,-122.408201657,37.7868849113
42406,-122.421663714,37.787075404
42407,-122.414242956,37.7837240254
42408,-122.414433155,37.7846576329
42409,-122.414433155,37.7846576329
42410,-122.414433155,37.7846576329
42411,-122.414619687,37.7855830588
42412,-122.420775721,37.7867754821
42413,-122.410768766,37.783214519
42414,-122.411987644,37.7850226623
42415,-122.411987644,37.7850226623
42416,-122.411987644,37.7850226623
42417,-122.411987644,37.7850226623
42418,-122.422536931,37.7833939651
42419,-122.419858277,37.7861371252
42420,-122.412784097,37.784865694
42421,-122.419458073,37.7844990198
42422,-122.419458073,37.7844990198
42423,-122.422654163,37.7836201224
42424,-122.411593096,37.7830529511
42425,-122.415843757,37.7874017656
42426,-122.413237517,37.7828430233
42427,-122.413237517,37.7828430233
42428,-122.413237517,37.7828430233
42429,-122.41382007,37.785738295
42430,-122.418729601,37.785007504
42431,-122.409313111,37.7843478513
42432,-122.409313111,37.7843478513
42433,-122.409686192,37.7862042105
42434,-122.414056292,37.7827931071
42435,-122.414056292,37.7827931071
42436,-122.414056292,37.7827931071
42437,-122.414056292,37.7827931071
42438,-122.414056292,37.7827931071
42439,-122.414056292,37.7827931071
42440,-122.407845374,37.785094321
42441,-122.408421117,37.7835699387
42442,-122.406775392,37.7884982866
42443,-122.409523741,37.7857602955
42444,-122.412784097,37.784865694
42445,-122.415977628,37.7854670505
42446,-122.415088721,37.7836719564
42447,-122.409876623,37.787148808
42448,-122.408270724,37.7854941424
42449,-122.422215378,37.7855278108
42450,-122.422215378,37.7855278108
42451,-122.416047281,37.7839824654
42452,-122.408231026,37.787359495
42453,-122.419183096,37.7830998245
42454,-122.414081138,37.7832767266
42455,-122.414081138,37.7832767266
42456,-122.414081138,37.7832767266
42457,-122.410509259,37.7860432223
42458,-122.410509259,37.7860432223
42459,-122.410509259,37.7860432223
42460,-122.415885066,37.7835160564
42461,-122.408064958,37.786902182
42462,-122.407244087,37.7865647608
42463,-122.418467748,37.787965257
42464,-122.421395819,37.7856843389
42465,-122.419366295,37.7840280452
42466,-122.419366295,37.7840280452
42467,-122.40743499,37.7875158742
42468,-122.421195222,37.7847536578
42469,-122.411800135,37.7840890367
42470,-122.413259499,37.7829514829
42471,-122.407633521,37.7841893501
42472,-122.407222441,37.7864562588
42473,-122.418940111,37.786049223
42474,-122.416893711,37.784286048
42475,-122.416893711,37.784286048
42476,-122.416893711,37.784286048
42477,-122.413237517,37.7828430233
42478,-122.413237517,37.7828430233
42479,-122.411800135,37.7840890367
42480,-122.411987644,37.7850226623
42481,-122.410157074,37.7842973843
42482,-122.422442531,37.7829271007
42483,-122.415694922,37.7825851968
42484,-122.415694922,37.7825851968
42485,-122.410509259,37.7860432223
42486,-122.410509259,37.7860432223
42487,-122.410509259,37.7860432223
42488,-122.42081833,37.7828946451
42489,-122.415694922,37.7825851968
42490,-122.415694922,37.7825851968
42491,-122.4199083,37.7870766696
42492,-122.416226912,37.7855599709
42493,-122.416226912,37.7855599709
42494,-122.416226912,37.7855599709
42495,-122.420042096,37.7870450617
42496,-122.419549569,37.7849590113
42497,-122.419549569,37.7849590113
42498,-122.417809103,37.7847098969
42499,-122.416710734,37.7833570391
42500,-122.407633521,37.7841893501
42501,-122.406775392,37.7884982866
42502,-122.407591091,37.7883401187
42503,-122.415436032,37.7845851347
42504,-122.409523741,37.7857602955
42505,-122.409523741,37.7857602955
42506,-122.414056292,37.7827931071
42507,-122.41464541,37.7860688365
42508,-122.409523741,37.7857602955
42509,-122.41151882,37.7869408999
42510,-122.407633521,37.7841893501
42511,-122.407633521,37.7841893501
42512,-122.421011928,37.7838226942
42513,-122.421667086,37.7828419848
42514,-122.408040475,37.7864094034
42515,-122.408648589,37.7849124714
42516,-122.408648589,37.7849124714
42517,-122.408648589,37.7849124714
42518,-122.419104425,37.7868764842
42519,-122.419104425,37.7868764842
42520,-122.407845374,37.785094321
42521,-122.407877788,37.7859680077
42522,-122.413609329,37.7846969079
42523,-122.413609329,37.7846969079
42524,-122.413609329,37.7846969079
42525,-122.414179437,37.7875024832
42526,-122.414593832,37.785119984
42527,-122.414593832,37.785119984
42528,-122.40840386,37.7882933915
42529,-122.416075285,37.7844496613
42530,-122.416075285,37.7844496613
42531,-122.408068345,37.7839916768
42532,-122.408068345,37.7839916768
42533,-122.408068345,37.7839916768
42534,-122.415694922,37.7825851968
42535,-122.415694922,37.7825851968
42536,-122.413259499,37.7829514829
42537,-122.409499861,37.7852842684
42538,-122.413259499,37.7829514829
42539,-122.413259499,37.7829514829
42540,-122.413259499,37.7829514829
42541,-122.415694922,37.7825851968
42542,-122.415885066,37.7835160564
42543,-122.415885066,37.7835160564
42544,-122.415885066,37.7835160564
42545,-122.415885066,37.7835160564
42546,-122.417903978,37.7851670876
42547,-122.408068345,37.7839916768
42548,-122.420021471,37.7872807076
42549,-122.420021471,37.7872807076
42550,-122.420021471,37.7872807076
42551,-122.406775392,37.7884982866
42552,-122.406775392,37.7884982866
42553,-122.410699658,37.7869881885
42554,-122.410699658,37.7869881885
42555,-122.415885066,37.7835160564
42556,-122.417999279,37.7856407527
42557,-122.417999279,37.7856407527
42558,-122.417530697,37.783310754
42559,-122.415821891,37.7872932911
42560,-122.415821891,37.7872932911
42561,-122.408201657,37.7868849113
42562,-122.417530697,37.783310754
42563,-122.42081833,37.7828946451
42564,-122.421195222,37.7847536578
42565,-122.407877788,37.7859680077
42566,-122.413259499,37.7829514829
42567,-122.413174494,37.7867190156
42568,-122.422581122,37.7829192181
42569,-122.422581122,37.7829192181
42570,-122.41151882,37.7869408999
42571,-122.409686192,37.7862042105
42572,-122.407633521,37.7841893501
42573,-122.408064958,37.786902182
42574,-122.409686192,37.7862042105
42575,-122.421762502,37.7875490095
42576,-122.412930522,37.7838344374
42577,-122.421762502,37.7875490095
42578,-122.408014493,37.7859507768
42579,-122.407707096,37.7851034546
42580,-122.407633521,37.7841893501
42581,-122.407244087,37.7865647608
42582,-122.407244087,37.7865647608
42583,-122.415885066,37.7835160564
42584,-122.420753848,37.7866670085
42585,-122.409268441,37.7837998724
42586,-122.418382009,37.7832583771
42587,-122.416099194,37.7849300263
42588,-122.409849442,37.7832755203
42589,-122.414056292,37.7827931071
42590,-122.419549569,37.7849590113
42591,-122.419549569,37.7849590113
42592,-122.413798416,37.7856297942
42593,-122.412930522,37.7838344374
42594,-122.408201657,37.7868849113
42595,-122.409256096,37.7882398998
42596,-122.407902469,37.7842531769
42597,-122.413609329,37.7846969079
42598,-122.413609329,37.7846969079
42599,-122.414056292,37.7827931071
42600,-122.407244087,37.7865647608
42601,-122.40668729,37.7880327381
42602,-122.416829148,37.7881786971
42603,-122.407845374,37.785094321
42604,-122.416916142,37.7843944492
42605,-122.412999075,37.7862774592
42606,-122.413609329,37.7846969079
42607,-122.412999075,37.7862774592
42608,-122.412999075,37.7862774592
42609,-122.416032977,37.7883351248
42610,-122.414619687,37.7855830588
42611,-122.414619687,37.7855830588
42612,-122.421667086,37.7828419848
42613,-122.415632654,37.7863587808
42614,-122.407244087,37.7865647608
42615,-122.407244087,37.7865647608
42616,-122.407877788,37.7859680077
42617,-122.407877788,37.7859680077
42618,-122.413609329,37.7846969079
42619,-122.407633521,37.7841893501
42620,-122.407877788,37.7859680077
42621,-122.414593832,37.785119984
42622,-122.414593832,37.785119984
42623,-122.41289925,37.7850974904
42624,-122.41289925,37.7850974904
42625,-122.413631253,37.7848053746
42626,-122.413631253,37.7848053746
42627,-122.413631253,37.7848053746
42628,-122.408040475,37.7864094034
42629,-122.40985373,37.7833862379
42630,-122.40985373,37.7833862379
42631,-122.40985373,37.7833862379
42632,-122.40985373,37.7833862379
42633,-122.40985373,37.7833862379
42634,-122.408014493,37.7859507768
42635,-122.406698577,37.7829835081
42636,-122.410791678,37.783695227
42637,-122.407877788,37.7859680077
42638,-122.418580509,37.7881906055
42639,-122.412970538,37.7857883767
42640,-122.414242956,37.7837240254
42641,-122.414433155,37.7846576329
42642,-122.407845374,37.785094321
42643,-122.407845374,37.785094321
42644,-122.407845374,37.785094321
42645,-122.409256096,37.7882398998
42646,-122.414593832,37.785119984
42647,-122.414433155,37.7846576329
42648,-122.416075285,37.7844496613
42649,-122.415910623,37.7839999168
42650,-122.415910623,37.7839999168
42651,-122.415910623,37.7839999168
42652,-122.415910623,37.7839999168
42653,-122.415910623,37.7839999168
42654,-122.415910623,37.7839999168
42655,-122.415088721,37.7836719564
42656,-122.415088721,37.7836719564
42657,-122.415088721,37.7836719564
42658,-122.415632654,37.7863587808
42659,-122.408068345,37.7839916768
42660,-122.415977628,37.7854670505
42661,-122.417903978,37.7851670876
42662,-122.417903978,37.7851670876
42663,-122.417903978,37.7851670876
42664,-122.414179437,37.7875024832
42665,-122.414179437,37.7875024832
42666,-122.410768766,37.783214519
42667,-122.413988842,37.7865685407
42668,-122.414056292,37.7827931071
42669,-122.414056292,37.7827931071
42670,-122.408014493,37.7859507768
42671,-122.408014493,37.7859507768
42672,-122.408014493,37.7859507768
42673,-122.41736733,37.7828626237
42674,-122.408014493,37.7859507768
42675,-122.408014493,37.7859507768
42676,-122.408068345,37.7839916768
42677,-122.410530908,37.7861517237
42678,-122.416459785,37.7860170555
42679,-122.416459785,37.7860170555
42680,-122.414242956,37.7837240254
42681,-122.416226912,37.7855599709
42682,-122.411593096,37.7830529511
42683,-122.414809966,37.7865194112
42684,-122.407877788,37.7859680077
42685,-122.416349428,37.7825569563
42686,-122.416349428,37.7825569563
42687,-122.416349428,37.7825569563
42688,-122.407877788,37.7859680077
42689,-122.407877788,37.7859680077
42690,-122.408014493,37.7859507768
42691,-122.412414264,37.7830037965
42692,-122.412414264,37.7830037965
42693,-122.412569415,37.7858955062
42694,-122.412569415,37.7858955062
42695,-122.40985373,37.7833862379
42696,-122.40985373,37.7833862379
42697,-122.414056292,37.7827931071
42698,-122.414056292,37.7827931071
42699,-122.414056292,37.7827931071
42700,-122.412569415,37.7858955062
42701,-122.412569415,37.7858955062
42702,-122.412569415,37.7858955062
42703,-122.420906515,37.7833601835
42704,-122.419930112,37.7868262082
42705,-122.419620657,37.7856722864
42706,-122.419620657,37.7856722864
42707,-122.407244087,37.7865647608
42708,-122.407244087,37.7865647608
42709,-122.411987644,37.7850226623
42710,-122.411987644,37.7850226623
42711,-122.411987644,37.7850226623
42712,-122.420021471,37.7872807076
42713,-122.420021471,37.7872807076
42714,-122.420021471,37.7872807076
42715,-122.420021471,37.7872807076
42716,-122.408384276,37.7878271137
42717,-122.414242956,37.7837240254
42718,-122.414242956,37.7837240254
42719,-122.410791678,37.783695227
42720,-122.410791678,37.783695227
42721,-122.421395819,37.7856843389
42722,-122.410135236,37.7841889075
42723,-122.410135236,37.7841889075
42724,-122.423031175,37.7854818747
42725,-122.414242956,37.7837240254
42726,-122.414242956,37.7837240254
42727,-122.416075285,37.7844496613
42728,-122.416075285,37.7844496613
42729,-122.416075285,37.7844496613
42730,-122.421973009,37.7877441723
42731,-122.408953598,37.7832878736
42732,-122.407545856,37.7844011795
42733,-122.408953598,37.7832878736
42734,-122.408953598,37.7832878736
42735,-122.408953598,37.7832878736
42736,-122.418090767,37.7861007452
42737,-122.422675375,37.7833853512
42738,-122.418090767,37.7861007452
42739,-122.411965795,37.784914186
42740,-122.412414264,37.7830037965
42741,-122.412414264,37.7830037965
42742,-122.407877788,37.7859680077
42743,-122.407877788,37.7859680077
42744,-122.407877788,37.7859680077
42745,-122.409077157,37.7873064204
42746,-122.409077157,37.7873064204
42747,-122.412970538,37.7857883767
42748,-122.412970538,37.7857883767
42749,-122.414457162,37.7851373815
42750,-122.414457162,37.7851373815
42751,-122.414457162,37.7851373815
42752,-122.408384276,37.7878271137
42753,-122.413631253,37.7848053746
42754,-122.413631253,37.7848053746
42755,-122.413631253,37.7848053746
42756,-122.41382007,37.785738295
42757,-122.408068345,37.7839916768
42758,-122.409686192,37.7862042105
42759,-122.410955249,37.784139951
42760,-122.410955249,37.784139951
42761,-122.410955249,37.784139951
42762,-122.41464541,37.7860688365
42763,-122.41464541,37.7860688365
42764,-122.41464541,37.7860688365
42765,-122.419549569,37.7849590113
42766,-122.414433155,37.7846576329
42767,-122.414433155,37.7846576329
42768,-122.412930522,37.7838344374
42769,-122.421195222,37.7847536578
42770,-122.421572274,37.7866181601
42771,-122.420025956,37.7830500141
42772,-122.419366295,37.7840280452
42773,-122.419366295,37.7840280452
42774,-122.419366295,37.7840280452
42775,-122.415066876,37.7835634796
42776,-122.415066876,37.7835634796
42777,-122.415885066,37.7835160564
42778,-122.415885066,37.7835160564
42779,-122.415885066,37.7835160564
42780,-122.415910623,37.7839999168
42781,-122.415910623,37.7839999168
42782,-122.415910623,37.7839999168
42783,-122.413609329,37.7846969079
42784,-122.420120319,37.7877570602
42785,-122.420120319,37.7877570602
42786,-122.421572274,37.7866181601
42787,-122.408953598,37.7832878736
42788,-122.408953598,37.7832878736
42789,-122.415885066,37.7835160564
42790,-122.413237517,37.7828430233
42791,-122.413237517,37.7828430233
42792,-122.413237517,37.7828430233
42793,-122.415910623,37.7839999168
42794,-122.415694922,37.7825851968
42795,-122.415694922,37.7825851968
42796,-122.415694922,37.7825851968
42797,-122.415694922,37.7825851968
42798,-122.407413026,37.7874074125
42799,-122.413609329,37.7846969079
42800,-122.408231026,37.787359495
42801,-122.408231026,37.787359495
42802,-122.413259499,37.7829514829
42803,-122.409523741,37.7857602955
42804,-122.410882826,37.7879209376
42805,-122.410882826,37.7879209376
42806,-122.414056292,37.7827931071
42807,-122.408560037,37.7825859896
42808,-122.408560037,37.7825859896
42809,-122.408560037,37.7825859896
42810,-122.408560037,37.7825859896
42811,-122.407545856,37.7844011795
42812,-122.407545856,37.7844011795
42813,-122.414433155,37.7846576329
42814,-122.412784097,37.784865694
42815,-122.417672924,37.7881242734
42816,-122.411987644,37.7850226623
42817,-122.412857127,37.7855804362
42818,-122.417903978,37.7851670876
42819,-122.41464541,37.7860688365
42820,-122.41464541,37.7860688365
42821,-122.41464541,37.7860688365
42822,-122.415910623,37.7839999168
42823,-122.415910623,37.7839999168
42824,-122.415910623,37.7839999168
42825,-122.414217804,37.7832593295
42826,-122.411778296,37.7839805593
42827,-122.407829844,37.7826402568
42828,-122.414433155,37.7846576329
42829,-122.414433155,37.7846576329
42830,-122.414433155,37.7846576329
42831,-122.411987644,37.7850226623
42832,-122.413609329,37.7846969079
42833,-122.413609329,37.7846969079
42834,-122.410955249,37.784139951
42835,-122.412784097,37.784865694
42836,-122.412784097,37.784865694
42837,-122.410768766,37.783214519
42838,-122.407877788,37.7859680077
42839,-122.407845374,37.785094321
42840,-122.412414264,37.7830037965
42841,-122.412414264,37.7830037965
42842,-122.412414264,37.7830037965
42843,-122.412414264,37.7830037965
42844,-122.420191295,37.7838703921
42845,-122.418360182,37.7831498978
42846,-122.41499672,37.7874530734
42847,-122.408014493,37.7859507768
42848,-122.407545856,37.7844011795
42849,-122.41891839,37.7859407304
42850,-122.422016244,37.7845943285
42851,-122.413237517,37.7828430233
42852,-122.413237517,37.7828430233
42853,-122.407845374,37.785094321
42854,-122.409523741,37.7857602955
42855,-122.412999075,37.7862774592
42856,-122.411141948,37.7850736197
42857,-122.407633521,37.7841893501
42858,-122.407633521,37.7841893501
42859,-122.407633521,37.7841893501
42860,-122.409268441,37.7837998724
42861,-122.410768766,37.783214519
42862,-122.410135236,37.7841889075
42863,-122.416452066,37.7863086886
42864,-122.418360182,37.7831498978
42865,-122.41151882,37.7869408999
42866,-122.414201442,37.7876109395
42867,-122.415694922,37.7825851968
42868,-122.415694922,37.7825851968
42869,-122.415694922,37.7825851968
42870,-122.409925328,37.787764099
42871,-122.413609329,37.7846969079
42872,-122.415088721,37.7836719564
42873,-122.409268441,37.7837998724
42874,-122.408231026,37.787359495
42875,-122.407545856,37.7844011795
42876,-122.407707096,37.7851034546
42877,-122.41565463,37.786467241
42878,-122.409876623,37.787148808
42879,-122.407845374,37.785094321
42880,-122.411987644,37.7850226623
42881,-122.413609329,37.7846969079
42882,-122.409268441,37.7837998724
42883,-122.411267315,37.7872031884
42884,-122.411267315,37.7872031884
42885,-122.415336129,37.7854364799
42886,-122.411328369,37.785996305
42887,-122.41834667,37.7877356891
42888,-122.411987644,37.7850226623
42889,-122.419858277,37.7861371252
42890,-122.408040475,37.7864094034
42891,-122.410904846,37.7880293923
42892,-122.414269362,37.7842081124
42893,-122.414269362,37.7842081124
42894,-122.419930112,37.7868262082
42895,-122.419930112,37.7868262082
42896,-122.423499801,37.7878063591
42897,-122.419834939,37.7863580363
42898,-122.419834939,37.7863580363
42899,-122.423404604,37.7873381902
42900,-122.421395819,37.7856843389
42901,-122.411354159,37.7864856978
42902,-122.407244087,37.7865647608
42903,-122.415910623,37.7839999168
42904,-122.415910623,37.7839999168
42905,-122.415910623,37.7839999168
42906,-122.416893711,37.784286048
42907,-122.416893711,37.784286048
42908,-122.408953598,37.7832878736
42909,-122.407244087,37.7865647608
42910,-122.407244087,37.7865647608
42911,-122.414809966,37.7865194112
42912,-122.411328369,37.785996305
42913,-122.419739838,37.78589261
42914,-122.410768766,37.783214519
42915,-122.415694922,37.7825851968
42916,-122.414619687,37.7855830588
42917,-122.408384276,37.7878271137
42918,-122.412784097,37.784865694
42919,-122.412784097,37.784865694
42920,-122.412784097,37.784865694
42921,-122.413988842,37.7865685407
42922,-122.413988842,37.7865685407
42923,-122.413988842,37.7865685407
42924,-122.414242956,37.7837240254
42925,-122.419016755,37.7865167265
42926,-122.414081138,37.7832767266
42927,-122.407633521,37.7841893501
42928,-122.407633521,37.7841893501
42929,-122.42081833,37.7828946451
42930,-122.414056292,37.7827931071
42931,-122.419549569,37.7849590113
42932,-122.421096797,37.7842937803
42933,-122.421096797,37.7842937803
42934,-122.421096797,37.7842937803
42935,-122.420004127,37.782941536
42936,-122.414242956,37.7837240254
42937,-122.409523741,37.7857602955
42938,-122.409523741,37.7857602955
42939,-122.417530697,37.783310754
42940,-122.421395819,37.7856843389
42941,-122.415885066,37.7835160564
42942,-122.419739838,37.78589261
42943,-122.419739838,37.78589261
42944,-122.423598601,37.788279963
42945,-122.419126295,37.786984958
42946,-122.416452066,37.7863086886
42947,-122.409536663,37.7826911213
42948,-122.418065082,37.7863419197
42949,-122.414056292,37.7827931071
42950,-122.414056292,37.7827931071
42951,-122.414056292,37.7827931071
42952,-122.416614061,37.786777956
42953,-122.407877788,37.7859680077
42954,-122.407877788,37.7859680077
42955,-122.407877788,37.7859680077
42956,-122.407877788,37.7859680077
42957,-122.407877788,37.7859680077
42958,-122.414081138,37.7832767266
42959,-122.414081138,37.7832767266
42960,-122.414269362,37.7842081124
42961,-122.411965795,37.784914186
42962,-122.411965795,37.784914186
42963,-122.411965795,37.784914186
42964,-122.411965795,37.784914186
42965,-122.410157074,37.7842973843
42966,-122.410157074,37.7842973843
42967,-122.410157074,37.7842973843
42968,-122.407854235,37.7854922045
42969,-122.407244087,37.7865647608
42970,-122.415885066,37.7835160564
42971,-122.407545856,37.7844011795
42972,-122.406690592,37.7852071918
42973,-122.415885066,37.7835160564
42974,-122.415885066,37.7835160564
42975,-122.409129634,37.7838066631
42976,-122.415910623,37.7839999168
42977,-122.415910623,37.7839999168
42978,-122.415910623,37.7839999168
42979,-122.412999075,37.7862774592
42980,-122.41464541,37.7860688365
42981,-122.409876623,37.787148808
42982,-122.409876623,37.787148808
42983,-122.412784097,37.784865694
42984,-122.416349428,37.7825569563
42985,-122.415694922,37.7825851968
42986,-122.415694922,37.7825851968
42987,-122.408384276,37.7878271137
42988,-122.408384276,37.7878271137
42989,-122.415885066,37.7835160564
42990,-122.415885066,37.7835160564
42991,-122.415885066,37.7835160564
42992,-122.407633521,37.7841893501
42993,-122.407633521,37.7841893501
42994,-122.421667086,37.7828419848
42995,-122.413631253,37.7848053746
42996,-122.413631253,37.7848053746
42997,-122.413631253,37.7848053746
42998,-122.408496298,37.7862961905
42999,-122.40985373,37.7833862379
43000,-122.416452066,37.7863086886
43001,-122.413988842,37.7865685407
43002,-122.413237517,37.7828430233
43003,-122.414056292,37.7827931071
43004,-122.414056292,37.7827931071
43005,-122.414056292,37.7827931071
43006,-122.415694922,37.7825851968
43007,-122.415694922,37.7825851968
43008,-122.415694922,37.7825851968
43009,-122.412930522,37.7838344374
43010,-122.406852526,37.7856720367
43011,-122.415414179,37.784476659
43012,-122.415414179,37.784476659
43013,-122.415414179,37.784476659
43014,-122.409256096,37.7882398998
43015,-122.409849442,37.7832755203
43016,-122.418540619,37.7840761864
43017,-122.418540619,37.7840761864
43018,-122.417903978,37.7851670876
43019,-122.41238638,37.7825386747
43020,-122.41238638,37.7825386747
43021,-122.412930522,37.7838344374
43022,-122.410904846,37.7880293923
43023,-122.40985373,37.7833862379
43024,-122.412622144,37.784416982
43025,-122.415357787,37.7855449804
43026,-122.407633521,37.7841893501
43027,-122.412314068,37.7863639409
43028,-122.412314068,37.7863639409
43029,-122.412999075,37.7862774592
43030,-122.411115854,37.7846080819
43031,-122.414619687,37.7855830588
43032,-122.415910623,37.7839999168
43033,-122.415910623,37.7839999168
43034,-122.415910623,37.7839999168
43035,-122.410157074,37.7842973843
43036,-122.412597377,37.7839320277
43037,-122.413790973,37.7838365565
43038,-122.408648589,37.7849124714
43039,-122.417672924,37.7881242734
43040,-122.418540619,37.7840761864
43041,-122.418540619,37.7840761864
43042,-122.414433155,37.7846576329
43043,-122.414433155,37.7846576329
43044,-122.414433155,37.7846576329
43045,-122.414433155,37.7846576329
43046,-122.411987644,37.7850226623
43047,-122.414056292,37.7827931071
43048,-122.414056292,37.7827931071
43049,-122.414056292,37.7827931071
43050,-122.406690592,37.7852071918
43051,-122.417903978,37.7851670876
43052,-122.415088721,37.7836719564
43053,-122.413259499,37.7829514829
43054,-122.408068345,37.7839916768
43055,-122.414433155,37.7846576329
43056,-122.414433155,37.7846576329
43057,-122.414433155,37.7846576329
43058,-122.416261837,37.7853750846
43059,-122.416261837,37.7853750846
43060,-122.416261837,37.7853750846
43061,-122.415721688,37.7830679887
43062,-122.415721688,37.7830679887
43063,-122.407244087,37.7865647608
43064,-122.407244087,37.7865647608
43065,-122.407244087,37.7865647608
43066,-122.415721688,37.7830679887
43067,-122.407633521,37.7841893501
43068,-122.411965795,37.784914186
43069,-122.411965795,37.784914186
43070,-122.415910623,37.7839999168
43071,-122.40985373,37.7833862379
43072,-122.416893711,37.784286048
43073,-122.41464541,37.7860688365
43074,-122.41464541,37.7860688365
43075,-122.41464541,37.7860688365
43076,-122.415843757,37.7874017656
43077,-122.408014493,37.7859507768
43078,-122.415066876,37.7835634796
43079,-122.413237517,37.7828430233
43080,-122.411965795,37.784914186
43081,-122.411965795,37.784914186
43082,-122.415885066,37.7835160564
43083,-122.415885066,37.7835160564
43084,-122.412999075,37.7862774592
43085,-122.414010815,37.7866770011
43086,-122.40985373,37.7833862379
43087,-122.408068345,37.7839916768
43088,-122.416452066,37.7863086886
43089,-122.416452066,37.7863086886
43090,-122.407877788,37.7859680077
43091,-122.407633521,37.7841893501
43092,-122.407633521,37.7841893501
43093,-122.412999075,37.7862774592
43094,-122.414056292,37.7827931071
43095,-122.414056292,37.7827931071
43096,-122.414056292,37.7827931071
43097,-122.419549569,37.7849590113
43098,-122.411965795,37.784914186
43099,-122.411965795,37.784914186
43100,-122.409129634,37.7838066631
43101,-122.412784097,37.784865694
43102,-122.420120319,37.7877570602
43103,-122.420120319,37.7877570602
43104,-122.420120319,37.7877570602
43105,-122.414217804,37.7832593295
43106,-122.41464541,37.7860688365
43107,-122.41464541,37.7860688365
43108,-122.41464541,37.7860688365
43109,-122.416916142,37.7843944492
43110,-122.407845374,37.785094321
43111,-122.407845374,37.785094321
43112,-122.407845374,37.785094321
43113,-122.415357787,37.7855449804
43114,-122.40985373,37.7833862379
43115,-122.412414264,37.7830037965
43116,-122.412414264,37.7830037965
43117,-122.41464541,37.7860688365
43118,-122.41464541,37.7860688365
43119,-122.41464541,37.7860688365
43120,-122.416047281,37.7839824654
43121,-122.416047281,37.7839824654
43122,-122.416047281,37.7839824654
43123,-122.412970538,37.7857883767
43124,-122.412970538,37.7857883767
43125,-122.41964142,37.7854327314
43126,-122.41964142,37.7854327314
43127,-122.423290225,37.782520506
43128,-122.408068345,37.7839916768
43129,-122.408068345,37.7839916768
43130,-122.408068345,37.7839916768
43131,-122.414433155,37.7846576329
43132,-122.416893711,37.784286048
43133,-122.40985373,37.7833862379
43134,-122.40985373,37.7833862379
43135,-122.414433155,37.7846576329
43136,-122.414433155,37.7846576329
43137,-122.410059856,37.788082534
43138,-122.409499861,37.7852842684
43139,-122.41151882,37.7869408999
43140,-122.413609329,37.7846969079
43141,-122.413609329,37.7846969079
43142,-122.423031175,37.7854818747
43143,-122.41834667,37.7877356891
43144,-122.419183096,37.7830998245
43145,-122.409124144,37.7862172931
43146,-122.419930112,37.7868262082
43147,-122.40743499,37.7875158742
43148,-122.407545856,37.7844011795
43149,-122.419366295,37.7840280452
43150,-122.419366295,37.7840280452
43151,-122.419366295,37.7840280452
43152,-122.407244087,37.7865647608
43153,-122.410768766,37.783214519
43154,-122.410768766,37.783214519
43155,-122.410768766,37.783214519
43156,-122.410955249,37.784139951
43157,-122.410955249,37.784139951
43158,-122.414900545,37.7827419624
43159,-122.41238638,37.7825386747
43160,-122.407633521,37.7841893501
43161,-122.41565463,37.786467241
43162,-122.419126295,37.786984958
43163,-122.407545856,37.7844011795
43164,-122.409129634,37.7838066631
43165,-122.41964142,37.7854327314
43166,-122.41964142,37.7854327314
43167,-122.409756224,37.7869126924
43168,-122.412563219,37.7857850619
43169,-122.420021471,37.7872807076
43170,-122.416829148,37.7881786971
43171,-122.419126295,37.786984958
